no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name
8377,2021-09-30 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SAFEGUARD DNA DIAGNOSTIC INC,.,PH - Philippines,.,.,.,.,BIOVENDOR-LABORATORNI MEDICINA,,Czech Republic,1800.0,2265.3,USD,9.0,Kg.,10.92,Kg.,0.0,,30 KIT BIOCREDIT COVID-19 AG DETECTION KIT,0,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8377,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8433,2021-09-30 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,SHENZHEN LIFOTRONICS TECHNOLOGY CO LTD,,Hong Kong,3510.0,4217.7,USD,2.6,Kg.,8.0,Kg.,0.0,,26PCS SARS-COV-2 IGM (ELECTROCHEMILUMINESCENCE IMMUNOASSAY) 100T,1,,CIF,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8433,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8490,2021-09-30 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",HEALTHSOLUTIONS ENTERPRISES INC,"PUROK 8 CAYETANO AVENUE EXTENSION BRGY. LICOD PALINGON, TIPAS, TAGUIG CITY",PH - Philippines,8365858,.,DMVALERA@HEALTHSOLUTIONS.COM.PH,.,CHUNG BONG LTD.,,South Korea,17500.0,18350.0,USD,3.0,Kg.,50.0,Kg.,0.0,,GENEFINDER COVID-19 PLUS REALAMP KIT 25 KITS,1,PACKAGE,EXW,,,,PORT OF CLARK,,,,0,,,,,,,,,,,8490,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8516,2021-09-30 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SAFEGUARD DNA DIAGNOSTIC INC,.,PH - Philippines,.,.,.,.,BIOVENDOR-LABORATORNI MEDICINA,,Czech Republic,600.0,755.1,USD,3.0,Kg.,3.64,Kg.,0.0,,10 KIT BIOCREDIT COVID-19 AG DETECTION KIT,1,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8516,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8529,2021-09-30 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PERKIN-ELMER INSTRUMENTS PHILS CORPORATION,"UNIT 409 TO 410 COMMON GOAL TOWER FINANCE COR INDUSTRY ST. MBP ALABANG, MUNTINLUPA CITY",PH - Philippines,8220511,.,KRISTEL.VILLAMAYOR@PERKINELMER.COM,.,PERKINELMER SINGAPORE PTE LTD,,Singapore,89368.0,93420.3,USD,42.0,Kg.,96.0,Kg.,0.0,,COVID-19-PCR-AUS-C PerkinElmer SARS-CoV-2 Real-T - 200PCS,2,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8529,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8535,2021-09-30 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SAFEGUARD DNA DIAGNOSTIC INC,.,PH - Philippines,.,.,.,.,BIOVENDOR-LABORATORNI MEDICINA,,Czech Republic,24000.0,30203.9,USD,120.0,Kg.,145.6,Kg.,0.0,,400 KIT BIOCREDIT COVID-19 AG DETECTION KIT,0,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8535,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8538,2021-09-30 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,SHENZHEN LIFOTRONICS TECHNOLOGY CO LTD,,Hong Kong,3375.0,4055.5,USD,2.5,Kg.,8.0,Kg.,0.0,,25PCS SARS-COV-2 IGG (ELECTROCHEMILUMINESCENCE IMMUNOASSAY) 100T,1,,CIF,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8538,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8544,2021-09-30 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SAFEGUARD DNA DIAGNOSTIC INC,.,PH - Philippines,.,.,.,.,BIOVENDOR-LABORATORNI MEDICINA,,Czech Republic,2400.0,3020.4,USD,12.0,Kg.,14.56,Kg.,0.0,,40 KIT BIOCREDIT COVID-19 AG DETECTION KIT,0,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8544,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8612,2021-09-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100000.0,117498.8,USD,2452.5,Kg.,2767.0,Kg.,0.0,,COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8612,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8639,2021-09-29 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MUREX DIAGNOSTIC PRODUCTS SPECIALISTS,"8 BONIFACIO ST., POBLACION EAST SAN NICOLAS, PANGASINAN",PH - Philippines,0755733670,.,MUREXDIAGNOSTICS@YAHOO.COM,.,BODITECH MED INC,,South Korea,75.0,113.1,USD,6.18,Kg.,6.59,Kg.,0.0,,15PCS AFIAS COVID-19 AG 24T/BOX,3,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8639,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8644,2021-09-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,991.3,1054.6,USD,1.09,Kg.,3.24,Kg.,0.0,,09216928190 ANTI-SARS-COV-2 PC ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8644,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8652,2021-09-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,1221.9,1299.9,USD,1.35,Kg.,3.99,Kg.,0.0,,09289267190 ANTI-SARS-COV-2 S ELECSYS COBAS E 200,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8652,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8655,2021-09-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,8963.2,9680.3,USD,8.98,Kg.,30.6,Kg.,0.0,,09203095190 ANTI-SARS-COV-2 ELECSYS COBAS E 200,6,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8655,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8659,2021-09-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,27622.1,29383.9,USD,30.44,Kg.,90.26,Kg.,0.0,,09203095190 ANTI-SARS-COV-2 ELECSYS COBAS E 200,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8659,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8660,2021-09-29 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MUREX DIAGNOSTIC PRODUCTS SPECIALISTS,"8 BONIFACIO ST., POBLACION EAST SAN NICOLAS, PANGASINAN",PH - Philippines,0755733670,.,MUREXDIAGNOSTICS@YAHOO.COM,.,HUMASIS CO LTD,,South Korea,22000.0,27586.4,USD,357.0,Kg.,518.0,Kg.,0.0,,800PCS RAPID TEST KIT (PLASTIC DEVICE) HUMASIS COVID-19 AG TEST (25T/KIT),50,PACKAGE,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8660,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8668,2021-09-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MULTI GLOBAL TRADEX INC.,.,PH - Philippines,.,.,.,.,J&T BIO INC,,South Korea,500.0,562.2,USD,17.49,Kg.,17.5,Kg.,0.0,,GENBODY COVID-19 AG 2000EA,3,,FCA,,,,PORT OF CLARK,,,,0,,,,,,,,,,,8668,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8673,2021-09-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100000.0,117498.8,USD,2452.5,Kg.,2875.0,Kg.,0.0,,COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8673,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8696,2021-09-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",4ANGELS CONSUMERS GOODS  TRADING,"999 SAN ANDRES ST., MALATE, MANILA",PH - Philippines,9987589,.,JOHNNY_FUNDIMERA@YAHOO.COM.PH,.,"GUANGZHOU WONDFO BIOTECH CO., ",,Hong Kong,66.0,74.8,USD,1.0,Kg.,5.0,Kg.,0.0,,WONDFO 2019-NCOV ANTIGEN TEST (LATERAL FLOW METHOD) SAMPLE ONLY,1,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8696,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8869,2021-09-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SPARTI LOGISTICS CORP.,"UNIT 2K 8005 DON JESUS BLVD., OMNI ARCADE ALABANG HILLS CUPANG, MUNTINLUPA CITY",PH - Philippines,024041209,.,SPARTILOGISTICSCORPORATION@GMAIL.COM,.,RAPIGEN INC.,,South Korea,159000.0,171845.6,USD,1463.0,Kg.,1564.0,Kg.,0.0,,5000KIT BIOCREDIT COVID 19 AG(ONE STEP RAPID TEST) 20TEST/KIT,125,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8869,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8889,2021-09-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MACARE MEDICALS INC.,"67 A LUNA STREET BRGY BAGUMBUHAY PROJECT 4, QUEZON CITY",PH - Philippines,9135902,.,ACCOUNTING@MACARE-MEDICALS.COM,.,CEPHEID AB,,Sweden,990000.0,1045272.9,USD,3000.0,Kg.,3098.0,Kg.,0.0,,"XPRSARS-COV2-10 KIT,XPRESS,SARS-COV-2,10 TEST",14,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8889,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8891,2021-09-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",CEBU MITSUMI INC,"MRI ECOZONE - SEZ, SABANG, DANAO CITY, DANAO",PH - Philippines,0324170001,.,WILMA.GONZAGA@MITSUMI.CO.JP,.,"MITSUMI ELECTRIC CO.,LTD. ",,Japan,82436.7,82436.7,USD,1220.0,Kg.,1220.0,Kg.,0.0,,"E16 COVER TAPE, FOAM, SHELL, SHIELD & ETC.",126,CARTON,CIF,,,,PORT OF CEBU,,,,0,,,,,,,,,,,8891,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8923,2021-09-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SCIENTIFIC BIOTECH SPECIALTIES INC.,"6023 SACRED HEART COR KAMAGONG ST SAN ANTONIO MAKATI CITY, MAKATI CITY",PH - Philippines,8244551,.,SBSI.DIAG@SBSI.COM.PH,.,IDEXX LABORATORIES,,United States,16875.0,17621.5,USD,7.44,Kg.,7.44,Kg.,0.0,," """"OPTIMEDICAL"""" SARS-COV-2 RT-PCR TEST 500  99-57004 ",1,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8923,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8932,2021-09-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",STA. ANA HEALTHCARE PLUS CORPORATION,"10 BELLINGTON ST., SUBURBIA NORTH, SAN FERNANDO",PH - Philippines,3000761,.,STA_ANA_ENTERPRISES@YAHOO.COM,.,MACCURA BIOTECHNOLOGY CO LTD,,China,48960.0,51703.4,USD,4.68,Kg.,140.0,Kg.,0.0,,2 PKGS 300KIT SARS COV 2 FLUORESCENT PCR 96TEST/KIT,2,PACKAGE,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8932,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8947,2021-09-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",BIOSITE MEDICAL INSTRUMENTS,"512 A MANGA ST JUNA SUBD MATINA, DAVAO CITY",PH - Philippines,0822956420,.,BMII.IMPORT@GMAIL.COM,.,ZYBIO HK LIMITED,,China,29926.4,32305.0,USD,33.4,Kg.,144.0,Kg.,0.0,,334 KIT ZYBIO SARS-COV2 NUCLEIC ACID DETECTION KIT-PCR FLUORESCENT PROBE METHOD,3,PACKAGE,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8947,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
8995,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,695.0,727.7,USD,0.16,Kg.,0.18,Kg.,0.0,,09289291190 ANTI-SARS-COV-2 S CS ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8995,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
9056,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",DOMESTIC TRADING CORPORATION,"891 EDSA, SOUTH TRIANGLE, DILIMAN, QUEZON CITY",PH - Philippines,4110360,.,DOMESTIC@ACEROGROUP.ORG,.,HACH COMPANY,,United States,313.1,343.2,USD,2.52,Kg.,3.04,Kg.,0.0,,"ZINCOVER 5, ZINC REAGENT PK/100",0,PACKAGE,CPT,,,,MANILA INTERNATIONAL CONTAINER TERMINAL,,,,0,,,,,,,,,,,9056,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
9060,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,548.5,574.4,USD,0.15,Kg.,0.18,Kg.,0.0,,09289313190 ANTI-SARS-COV-2 S PC ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9060,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
9062,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",OFELIA MALLARI,.,PH - Philippines,.,.,.,.,PRIORITY MAIL EXPRESS,,Singapore,290.7,324.2,USD,1.24,Kg.,1.34,Kg.,0.0,,8 PCS SD BIOSENSOR COVID-19 HOME TEST KIT,0,PACKAGE,DAP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9062,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
9066,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,45258.1,47387.7,USD,12.46,Kg.,15.09,Kg.,0.0,,09289267190 ANTI-SARS-COV-2 S ELECSYS COBAS E 200,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9066,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
9078,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,1271.0,1330.9,USD,0.29,Kg.,0.32,Kg.,0.0,,09216928190 ANTI-SARS-COV-2 PC ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9078,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
9086,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,17361.2,18178.2,USD,14.64,Kg.,17.97,Kg.,0.0,,09289267190 ANTI-SARS-COV-2 S ELECSYS COBAS E 200,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9086,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
9099,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SAHAR INTERNATIONAL TRADING INC,"354 AGUIRRE AVE., PHASE 3, BF HOMES, PARANAQUE CITY",PH - Philippines,7880022,.,INFO@SAHARPHARMA.COM,.,"HANGZHOU NOROBIO PHARMACEUTICAL CO ., LTD ",,China,20000.0,21134.6,USD,78.0,Kg.,83.0,Kg.,0.0,,"MULTIPLE REAL-TIME PCR KIT FOR DETECTION OF 2019-NCOV NOVEL CORONAVIRUS 2019-NCOV NUCLEIC ACID DETECTION KIT - (FLUORESCENCE PCR METHOD) 10,000 PCS.",6,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9099,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
9108,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,376.2,394.0,USD,0.09,Kg.,0.1,Kg.,0.0,,09289313190 ANTI-SARS-COV-2 S PC ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9108,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
9111,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS GMBH DOSLF,,Germany,174697.9,186713.7,USD,671.33,Kg.,984.8,Kg.,0.0,,1512.00 PC SARS-COV-2 RAPID AG TEST 25T VARIANT 2,7,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9111,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
9158,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,SHENZHEN UNI MEDICA TECHNOLOGY CO LTD,,China,50141.8,53453.7,USD,19.53,Kg.,294.0,Kg.,0.0,,558KIT NOVEL CORONAVIRUS 2019 NCOV NUCLEIC ACID DETECTION KIT ( FLUORESCENCE PCR METHOD)50TEST/KIT,6,PACKAGE,CIF,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9158,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx
